uid treatment rep update steal_count donate_count difference
VT0.25_1 VT0.25 1 25000 540248 8355 -531893
VT0.25_1 VT0.25 1 25100 543000 8354 -534646
VT0.25_1 VT0.25 1 25200 542575 7879 -534696
VT0.25_1 VT0.25 1 25300 545322 8708 -536614
VT0.25_1 VT0.25 1 25400 543508 9582 -533926
VT0.25_1 VT0.25 1 25500 543710 9983 -533727
VT0.25_1 VT0.25 1 25600 533425 9640 -523785
VT0.25_1 VT0.25 1 25700 537638 8855 -528783
VT0.25_1 VT0.25 1 25800 538561 8785 -529776
VT0.25_1 VT0.25 1 25900 539094 9154 -529940
VT0.25_1 VT0.25 1 26000 543421 9034 -534387
VT0.25_1 VT0.25 1 26100 541571 9144 -532427
VT0.25_1 VT0.25 1 26200 544341 9533 -534808
VT0.25_1 VT0.25 1 26300 550975 9263 -541712
VT0.25_1 VT0.25 1 26400 554430 9863 -544567
VT0.25_1 VT0.25 1 26500 545413 9161 -536252
VT0.25_1 VT0.25 1 26600 548430 8491 -539939
VT0.25_1 VT0.25 1 26700 545128 8422 -536706
VT0.25_1 VT0.25 1 26800 546537 8643 -537894
VT0.25_1 VT0.25 1 26900 546657 8844 -537813
VT0.25_1 VT0.25 1 27000 542900 8624 -534276
VT0.25_1 VT0.25 1 27100 535128 8063 -527065
VT0.25_1 VT0.25 1 27200 532410 7802 -524608
VT0.25_1 VT0.25 1 27300 536529 8132 -528397
VT0.25_1 VT0.25 1 27400 539269 9049 -530220
VT0.25_1 VT0.25 1 27500 547813 9887 -537926
VT0.25_1 VT0.25 1 27600 543641 9877 -533764
VT0.25_1 VT0.25 1 27700 548040 9878 -538162
VT0.25_1 VT0.25 1 27800 545654 9068 -536586
VT0.25_1 VT0.25 1 27900 549178 9090 -540088
VT0.25_1 VT0.25 1 28000 548527 8687 -539840
VT0.25_1 VT0.25 1 28100 541498 8686 -532812
VT0.25_1 VT0.25 1 28200 547246 8963 -538283
VT0.25_1 VT0.25 1 28300 538378 9033 -529345
VT0.25_1 VT0.25 1 28400 546388 9798 -536590
VT0.25_1 VT0.25 1 28500 541740 9658 -532082
VT0.25_1 VT0.25 1 28600 538516 8621 -529895
VT0.25_1 VT0.25 1 28700 540383 8778 -531605
VT0.25_1 VT0.25 1 28800 547570 8802 -538768
VT0.25_1 VT0.25 1 28900 539699 9142 -530557
VT0.25_1 VT0.25 1 29000 535184 9041 -526143
VT0.25_1 VT0.25 1 29100 538003 8651 -529352
VT0.25_1 VT0.25 1 29200 539408 8591 -530817
VT0.25_1 VT0.25 1 29300 538778 8503 -530275
VT0.25_1 VT0.25 1 29400 535235 8665 -526570
VT0.25_1 VT0.25 1 29500 539741 8426 -531315
VT0.25_1 VT0.25 1 29600 545978 8351 -537627
VT0.25_1 VT0.25 1 29700 552052 7847 -544205
VT0.25_1 VT0.25 1 29800 545663 8177 -537486
VT0.25_1 VT0.25 1 29900 547368 8626 -538742
VT0.25_1 VT0.25 1 30000 543402 8549 -534853
VT0.25_1 VT0.25 1 30100 546804 8411 -538393
VT0.25_1 VT0.25 1 30200 544157 7923 -536234
VT0.25_1 VT0.25 1 30300 538963 8200 -530763
VT0.25_1 VT0.25 1 30400 531678 8697 -522981
VT0.25_1 VT0.25 1 30500 538427 8510 -529917
VT0.25_1 VT0.25 1 30600 539796 8454 -531342
VT0.25_1 VT0.25 1 30700 536379 9461 -526918
VT0.25_1 VT0.25 1 30800 538060 8988 -529072
VT0.25_1 VT0.25 1 30900 542537 8274 -534263
VT0.25_1 VT0.25 1 31000 545092 9442 -535650
VT0.25_1 VT0.25 1 31100 543168 9258 -533910
VT0.25_1 VT0.25 1 31200 543223 9529 -533694
VT0.25_1 VT0.25 1 31300 544337 9295 -535042
VT0.25_1 VT0.25 1 31400 548546 8987 -539559
VT0.25_1 VT0.25 1 31500 543152 9268 -533884
VT0.25_1 VT0.25 1 31600 542925 9209 -533716
VT0.25_1 VT0.25 1 31700 532279 8345 -523934
VT0.25_1 VT0.25 1 31800 538735 9125 -529610
VT0.25_1 VT0.25 1 31900 538798 8788 -530010
VT0.25_1 VT0.25 1 32000 534173 8266 -525907
VT0.25_1 VT0.25 1 32100 538220 8833 -529387
VT0.25_1 VT0.25 1 32200 541359 8393 -532966
VT0.25_1 VT0.25 1 32300 543388 8556 -534832
VT0.25_1 VT0.25 1 32400 543206 9465 -533741
VT0.25_1 VT0.25 1 32500 545443 9338 -536105
VT0.25_1 VT0.25 1 32600 545352 8786 -536566
VT0.25_1 VT0.25 1 32700 549438 8221 -541217
VT0.25_1 VT0.25 1 32800 541074 9491 -531583
VT0.25_1 VT0.25 1 32900 536168 9389 -526779
VT0.25_1 VT0.25 1 33000 539522 9644 -529878
VT0.25_1 VT0.25 1 33100 544804 9723 -535081
VT0.25_1 VT0.25 1 33200 543274 8573 -534701
VT0.25_1 VT0.25 1 33300 542956 8659 -534297
VT0.25_1 VT0.25 1 33400 543240 8933 -534307
VT0.25_1 VT0.25 1 33500 542292 8574 -533718
VT0.25_1 VT0.25 1 33600 544202 8419 -535783
VT0.25_1 VT0.25 1 33700 539061 8190 -530871
VT0.25_1 VT0.25 1 33800 539731 8828 -530903
VT0.25_1 VT0.25 1 33900 540022 8223 -531799
VT0.25_1 VT0.25 1 34000 539556 8120 -531436
VT0.25_1 VT0.25 1 34100 545385 8622 -536763
VT0.25_1 VT0.25 1 34200 539574 8865 -530709
VT0.25_1 VT0.25 1 34300 541214 9135 -532079
VT0.25_1 VT0.25 1 34400 542598 9258 -533340
VT0.25_1 VT0.25 1 34500 550284 8989 -541295
VT0.25_1 VT0.25 1 34600 544949 9550 -535399
VT0.25_1 VT0.25 1 34700 534958 9938 -525020
VT0.25_1 VT0.25 1 34800 541045 9147 -531898
VT0.25_1 VT0.25 1 34900 537246 9174 -528072
VT0.25_1 VT0.25 1 35000 542228 9049 -533179
VT0.25_1 VT0.25 1 35100 555244 7907 -547337
VT0.25_1 VT0.25 1 35200 548816 8249 -540567
VT0.25_1 VT0.25 1 35300 550630 8355 -542275
VT0.25_1 VT0.25 1 35400 551922 9510 -542412
VT0.25_1 VT0.25 1 35500 551211 9708 -541503
VT0.25_1 VT0.25 1 35600 544947 9079 -535868
VT0.25_1 VT0.25 1 35700 544017 9226 -534791
VT0.25_1 VT0.25 1 35800 548376 8070 -540306
VT0.25_1 VT0.25 1 35900 537828 8894 -528934
VT0.25_1 VT0.25 1 36000 534999 9050 -525949
VT0.25_1 VT0.25 1 36100 542549 8668 -533881
VT0.25_1 VT0.25 1 36200 541411 10414 -530997
VT0.25_1 VT0.25 1 36300 543219 9438 -533781
VT0.25_1 VT0.25 1 36400 541013 8788 -532225
VT0.25_1 VT0.25 1 36500 542061 9382 -532679
VT0.25_1 VT0.25 1 36600 544407 9316 -535091
VT0.25_1 VT0.25 1 36700 544720 9175 -535545
VT0.25_1 VT0.25 1 36800 543703 9435 -534268
VT0.25_1 VT0.25 1 36900 553752 9456 -544296
VT0.25_1 VT0.25 1 37000 545151 9377 -535774
VT0.25_1 VT0.25 1 37100 550463 9552 -540911
VT0.25_1 VT0.25 1 37200 553090 9104 -543986
VT0.25_1 VT0.25 1 37300 539001 9917 -529084
VT0.25_1 VT0.25 1 37400 538482 9788 -528694
VT0.25_1 VT0.25 1 37500 538046 9760 -528286
VT0.25_1 VT0.25 1 37600 541844 8404 -533440
VT0.25_1 VT0.25 1 37700 538275 8584 -529691
VT0.25_1 VT0.25 1 37800 536346 8581 -527765
VT0.25_1 VT0.25 1 37900 542500 8211 -534289
