seed,sym_type,update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
14,0,11600,16640,0,3357,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,11800,17699,0,2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,12000,18989,0,1010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,12200,19386,0,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,12400,19535,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,12600,19625,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,12800,19458,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,13000,19001,0,892,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,13200,18430,0,1518,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,13400,18835,0,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,13600,19094,0,904,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
14,0,13800,18949,0,1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,14000,18947,0,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,14200,19069,0,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,14400,19496,0,503,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,0,14600,19644,0,355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,0,14800,19963,0,35,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
14,0,15000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,15200,19991,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14,0,15400,19912,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,15600,19882,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,15800,19906,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,16000,19934,0,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,0,16200,19743,0,248,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
14,0,16400,19641,0,357,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
14,0,16600,19599,0,400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,0,16800,19544,0,427,0,1,0,27,0,1,0,0,0,0,0,0,0,0,0
14,0,17000,19866,0,64,0,2,0,68,0,0,0,0,0,0,0,0,0,0,0
14,0,17200,19941,0,21,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
14,0,17400,19993,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
14,0,17600,19996,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,17800,19981,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,18000,19969,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,18200,19857,0,111,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,18400,19860,0,139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,18600,19999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,18800,19916,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,19000,19996,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
14,0,19200,19995,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,19400,19997,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,19600,19994,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
14,0,19800,19987,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
